image_model,im_code,oddball,target_loc,ms_stim,synth_num,crop_x,crop_y,crop_x_2,crop_y_2,subj,session,test_location,rand_seed,trial,response,rt,eye_valid,prop_eye_valid
conv5,FoodVarious0001_1_S,1,3,200,1,68,1,53,129,tw,3,cin,214741.364,117,2,0.972716690000198,NaN,NaN
powerspec,GrassDead0131_1_S,0,2,200,3,26,1,98,129,tw,3,cin,214741.364,118,2,0.871904869999526,NaN,NaN
PS,Carpet0047_1_S,1,1,200,2,1,33,129,26,tw,3,cin,214741.364,119,1,0.793147819999831,NaN,NaN
PS,Scrapyard0033_1_S,1,2,200,8,126,1,63,129,tw,3,cin,214741.364,120,2,0.82041779499923,NaN,NaN
powerspec,Vegetables0024_1_S,1,3,200,7,1,33,129,50,tw,3,cin,214741.364,121,2,0.8144242999997,NaN,NaN
PS,FoodVarious0001_1_S,0,3,200,5,58,1,51,129,tw,3,cin,214741.364,122,3,0.797547624999424,NaN,NaN
conv5,PaperCrumpled0004_1_S,1,2,200,6,10,1,56,129,tw,3,cin,214741.364,123,3,0.879477969999243,NaN,NaN
powerspec,FlowerBeds0044_1_S,0,2,200,3,1,107,129,126,tw,3,cin,214741.364,124,2,0.872205079999731,NaN,NaN
powerspec,Crackles0004_1_S,1,3,200,1,1,45,129,5,tw,3,cin,214741.364,125,2,0.885422414999084,NaN,NaN
conv5,Gravel0097_1_S,0,2,200,5,101,1,111,129,tw,3,cin,214741.364,126,1,0.886423884999203,NaN,NaN
conv5,Vegetables0024_1_S,0,1,200,1,1,87,129,44,tw,3,cin,214741.364,127,2,0.805067044999305,NaN,NaN
powerspec,RooftilesCeramic0037_1_S,0,2,200,10,1,127,129,85,tw,3,cin,214741.364,128,1,0.883004025000446,NaN,NaN
PS,Carpet0047_1_S,0,3,200,2,1,94,129,36,tw,3,cin,214741.364,129,1,0.87540938499933,NaN,NaN
PS,Crackles0004_1_S,0,2,200,4,1,49,129,5,tw,3,cin,214741.364,130,2,0.887837350000154,NaN,NaN
PS,Gravel0097_1_S,0,1,200,7,1,103,129,36,tw,3,cin,214741.364,131,1,0.945078919999105,NaN,NaN
conv5,MetalFloorsBare0024_1_S,0,1,200,3,93,1,86,129,tw,3,cin,214741.364,132,2,0.830348155000138,NaN,NaN
powerspec,RooftilesCeramic0037_1_S,0,2,200,3,25,1,16,129,tw,3,cin,214741.364,133,1,0.855902724999396,NaN,NaN
PS,FoodVarious0001_1_S,0,2,200,7,71,1,21,129,tw,3,cin,214741.364,134,2,0.820055024999419,NaN,NaN
conv5,Scrapyard0033_1_S,0,3,200,1,124,1,29,129,tw,3,cin,214741.364,135,2,0.756281895000029,NaN,NaN
PS,Vegetables0024_1_S,1,2,200,5,1,119,129,32,tw,3,cin,214741.364,136,3,0.945118234999427,NaN,NaN
conv5,GrassDead0131_1_S,1,2,200,2,128,1,107,129,tw,3,cin,214741.364,137,3,0.923863199999687,NaN,NaN
conv5,PaperCrumpled0004_1_S,0,2,200,4,67,1,120,129,tw,3,cin,214741.364,138,3,0.845408284999394,NaN,NaN
powerspec,BrickRound0043_1_S,1,3,200,7,79,1,59,129,tw,3,cin,214741.364,139,1,0.896016894999775,NaN,NaN
powerspec,GrassDead0131_1_S,1,1,200,1,101,1,80,129,tw,3,cin,214741.364,140,2,0.71386825999889,NaN,NaN
powerspec,Crackles0004_1_S,0,3,200,7,1,83,129,113,tw,3,cin,214741.364,141,2,0.692630479999934,NaN,NaN
conv5,Scrapyard0033_1_S,1,1,200,10,1,78,129,91,tw,3,cin,214741.364,142,1,0.874054444999274,NaN,NaN
powerspec,FoodVarious0001_1_S,1,2,200,9,7,1,109,129,tw,3,cin,214741.364,143,2,0.857749404999595,NaN,NaN
powerspec,BrickRound0043_1_S,1,1,200,9,1,98,129,9,tw,3,cin,214741.364,144,2,0.916922315000193,NaN,NaN
powerspec,RooftilesCeramic0037_1_S,0,1,200,2,50,1,53,129,tw,3,cin,214741.364,145,1,0.976191759998983,NaN,NaN
conv5,Gravel0097_1_S,1,2,200,5,1,113,129,90,tw,3,cin,214741.364,146,3,0.935497349999423,NaN,NaN
powerspec,Vegetables0024_1_S,0,1,200,1,84,1,89,129,tw,3,cin,214741.364,147,2,0.833207820000098,NaN,NaN
conv5,Carpet0047_1_S,0,1,200,2,1,3,129,49,tw,3,cin,214741.364,148,2,0.865785509999114,NaN,NaN
conv5,BrickRound0043_1_S,1,3,200,1,1,62,129,10,tw,3,cin,214741.364,149,2,0.838369184999465,NaN,NaN
conv5,MetalFloorsBare0024_1_S,0,1,200,1,1,31,129,116,tw,3,cin,214741.364,150,2,0.876916010000059,NaN,NaN
conv5,FlowerBeds0044_1_S,1,1,200,4,1,91,129,24,tw,3,cin,214741.364,151,1,0.859051394999369,NaN,NaN
powerspec,FoodVarious0001_1_S,1,2,200,1,1,44,129,72,tw,3,cin,214741.364,152,2,0.872351134999917,NaN,NaN
conv5,BrickRound0043_1_S,0,2,200,7,102,1,101,129,tw,3,cin,214741.364,153,3,0.818249114999162,NaN,NaN
PS,GrassDead0131_1_S,1,3,200,4,93,1,55,129,tw,3,cin,214741.364,154,3,0.816024929999003,NaN,NaN
conv5,Carpet0047_1_S,1,2,200,3,58,1,8,129,tw,3,cin,214741.364,155,1,0.808050084999195,NaN,NaN
conv5,PaperCrumpled0004_1_S,0,1,200,9,72,1,2,129,tw,3,cin,214741.364,156,3,0.761205654999685,NaN,NaN
powerspec,Crackles0004_1_S,0,3,200,4,24,1,109,129,tw,3,cin,214741.364,157,2,0.832300104999376,NaN,NaN
powerspec,BrickRound0043_1_S,1,1,200,5,59,1,74,129,tw,3,cin,214741.364,158,3,0.764268849999098,NaN,NaN
powerspec,Gravel0097_1_S,1,2,200,1,1,11,129,15,tw,3,cin,214741.364,159,1,0.775519259998873,NaN,NaN
powerspec,Vegetables0024_1_S,0,3,200,6,1,53,129,96,tw,3,cin,214741.364,160,2,0.767625254999075,NaN,NaN
PS,MetalFloorsBare0024_1_S,1,2,200,1,79,1,39,129,tw,3,cin,214741.364,161,2,0.733025855000051,NaN,NaN
conv5,RooftilesCeramic0037_1_S,0,1,200,8,78,1,13,129,tw,3,cin,214741.364,162,1,0.815205275000153,NaN,NaN
PS,Crackles0004_1_S,0,2,200,6,61,1,92,129,tw,3,cin,214741.364,163,1,0.878501180000058,NaN,NaN
conv5,FoodVarious0001_1_S,1,1,200,5,117,1,50,129,tw,3,cin,214741.364,164,2,0.800958934999471,NaN,NaN
powerspec,Gravel0097_1_S,1,2,200,6,18,1,38,129,tw,3,cin,214741.364,165,2,0.804229174998909,NaN,NaN
conv5,Scrapyard0033_1_S,1,2,200,7,103,1,116,129,tw,3,cin,214741.364,166,3,0.733908739999606,NaN,NaN
PS,Carpet0047_1_S,0,2,200,8,1,65,129,67,tw,3,cin,214741.364,167,2,0.767457369999647,NaN,NaN
powerspec,MetalFloorsBare0024_1_S,0,3,200,2,1,46,129,9,tw,3,cin,214741.364,168,3,0.790376714999184,NaN,NaN
powerspec,FoodVarious0001_1_S,0,1,200,1,1,108,129,62,tw,3,cin,214741.364,169,2,0.73024817500027,NaN,NaN
conv5,Carpet0047_1_S,1,1,200,2,1,32,129,20,tw,3,cin,214741.364,170,1,0.771307619999789,NaN,NaN
PS,RooftilesCeramic0037_1_S,0,1,200,3,32,1,34,129,tw,3,cin,214741.364,171,3,0.810009354999238,NaN,NaN
conv5,Crackles0004_1_S,0,3,200,1,1,82,129,86,tw,3,cin,214741.364,172,1,0.785785434999525,NaN,NaN
powerspec,Vegetables0024_1_S,0,2,200,8,1,124,129,6,tw,3,cin,214741.364,173,2,0.873002389999783,NaN,NaN
conv5,FoodVarious0001_1_S,0,2,200,6,1,54,129,71,tw,3,cin,214741.364,174,2,0.809326574999432,NaN,NaN
PS,Crackles0004_1_S,1,3,200,8,36,1,34,129,tw,3,cin,214741.364,175,3,0.831553579999309,NaN,NaN
powerspec,FlowerBeds0044_1_S,0,2,200,6,1,74,129,9,tw,3,cin,214741.364,176,2,0.799271844999566,NaN,NaN
powerspec,PaperCrumpled0004_1_S,0,3,200,9,1,47,129,125,tw,3,cin,214741.364,177,2,0.935437154998908,NaN,NaN
powerspec,RooftilesCeramic0037_1_S,0,1,200,9,1,47,129,24,tw,3,cin,214741.364,178,3,0.937207784999373,NaN,NaN
PS,FoodVarious0001_1_S,0,2,200,4,109,1,3,129,tw,3,cin,214741.364,179,1,1.01549992999935,NaN,NaN
conv5,PaperCrumpled0004_1_S,1,3,200,7,1,93,129,9,tw,3,cin,214741.364,180,2,0.888967779999803,NaN,NaN
conv5,Vegetables0024_1_S,1,1,200,5,22,1,12,129,tw,3,cin,214741.364,181,3,0.906577990000187,NaN,NaN
conv5,Gravel0097_1_S,1,2,200,1,63,1,75,129,tw,3,cin,214741.364,182,2,0.921422379999967,NaN,NaN
powerspec,FoodVarious0001_1_S,0,2,200,5,1,122,129,76,tw,3,cin,214741.364,183,2,0.855226990000119,NaN,NaN
powerspec,Carpet0047_1_S,1,1,200,9,1,125,129,33,tw,3,cin,214741.364,184,1,0.767698074999316,NaN,NaN
powerspec,PaperCrumpled0004_1_S,0,3,200,1,1,123,129,38,tw,3,cin,214741.364,185,2,0.681565439999758,NaN,NaN
PS,FlowerBeds0044_1_S,0,2,200,3,114,1,90,129,tw,3,cin,214741.364,186,2,0.904196855000009,NaN,NaN
PS,Gravel0097_1_S,0,1,200,5,1,23,129,3,tw,3,cin,214741.364,187,2,0.927961589999541,NaN,NaN
powerspec,MetalFloorsBare0024_1_S,1,1,200,4,1,125,129,73,tw,3,cin,214741.364,188,3,0.901894704999904,NaN,NaN
powerspec,FoodVarious0001_1_S,1,3,200,9,1,55,129,52,tw,3,cin,214741.364,189,2,0.790149905000362,NaN,NaN
conv5,PaperCrumpled0004_1_S,1,2,200,8,1,81,129,82,tw,3,cin,214741.364,190,3,0.870833349998975,NaN,NaN
powerspec,MetalFloorsBare0024_1_S,0,1,200,5,1,111,129,39,tw,3,cin,214741.364,191,1,0.844637634999344,NaN,NaN
conv5,Carpet0047_1_S,0,2,200,1,1,13,129,113,tw,3,cin,214741.364,192,1,0.907466869999553,NaN,NaN
powerspec,Gravel0097_1_S,1,1,200,5,1,79,129,68,tw,3,cin,214741.364,193,2,0.733020619999479,NaN,NaN
powerspec,MetalFloorsBare0024_1_S,1,1,200,1,1,56,129,92,tw,3,cin,214741.364,194,2,0.736764914999185,NaN,NaN
PS,Scrapyard0033_1_S,0,2,200,10,1,20,129,11,tw,3,cin,214741.364,195,2,0.674016734999896,NaN,NaN
PS,Crackles0004_1_S,0,3,200,3,1,62,129,21,tw,3,cin,214741.364,196,1,0.832226149999769,NaN,NaN
