image_model,im_code,oddball,target_loc,ms_stim,synth_num,crop_x,crop_y,crop_x_2,crop_y_2,subj,session,test_location,rand_seed,trial,response,rt,eye_valid,prop_eye_valid
conv5,PaperCrumpled0004_1_S,1,3,2000,10,1,97,129,52,S3,1,cin,210010.3406,47,2,0,NaN,NaN
PS,GrassDead0131_1_S,1,2,2000,5,76,1,1,129,S3,1,cin,210010.3406,48,2,2.59371327500003,NaN,NaN
PS,Crackles0004_1_S,0,3,2000,10,1,51,129,1,S3,1,cin,210010.3406,49,1,2.89388747000021,NaN,NaN
conv5,FoodVarious0001_1_S,0,1,2000,3,1,94,129,79,S3,1,cin,210010.3406,50,na,NaN,NaN,NaN
PS,FlowerBeds0044_1_S,0,1,2000,9,81,1,77,129,S3,1,cin,210010.3406,51,1,0.0267273549998208,NaN,NaN
conv5,Vegetables0024_1_S,1,3,2000,8,1,15,129,91,S3,1,cin,210010.3406,52,1,2.55536515499989,NaN,NaN
conv5,RooftilesCeramic0037_1_S,0,3,2000,2,1,90,129,32,S3,1,cin,210010.3406,53,3,2.48709190499994,NaN,NaN
conv5,FlowerBeds0044_1_S,0,3,2000,7,1,73,129,127,S3,1,cin,210010.3406,54,2,2.29013910499998,NaN,NaN
powerspec,Gravel0097_1_S,0,3,2000,3,1,112,129,128,S3,1,cin,210010.3406,55,na,NaN,NaN,NaN
powerspec,Scrapyard0033_1_S,0,1,2000,1,1,79,129,22,S3,1,cin,210010.3406,56,2,1.18675002000009,NaN,NaN
powerspec,RooftilesCeramic0037_1_S,1,2,2000,8,14,1,61,129,S3,1,cin,210010.3406,57,2,2.70698518999961,NaN,NaN
conv5,Gravel0097_1_S,0,2,2000,10,21,1,7,129,S3,1,cin,210010.3406,58,1,2.72818665499972,NaN,NaN
conv5,MetalFloorsBare0024_1_S,0,2,2000,4,14,1,7,129,S3,1,cin,210010.3406,59,2,2.55526012500013,NaN,NaN
PS,FlowerBeds0044_1_S,1,3,2000,8,1,56,129,128,S3,1,cin,210010.3406,60,3,2.48335051499998,NaN,NaN
PS,Carpet0047_1_S,0,3,2000,9,1,56,129,126,S3,1,cin,210010.3406,61,1,2.24726022499999,NaN,NaN
PS,Vegetables0024_1_S,0,1,2000,8,6,1,56,129,S3,1,cin,210010.3406,62,1,2.37610640999947,NaN,NaN
PS,PaperCrumpled0004_1_S,1,3,2000,8,1,105,129,73,S3,1,cin,210010.3406,63,2,2.42481077999992,NaN,NaN
powerspec,Scrapyard0033_1_S,1,2,2000,3,1,27,129,6,S3,1,cin,210010.3406,64,2,2.79502431499986,NaN,NaN
powerspec,GrassDead0131_1_S,0,2,2000,2,94,1,19,129,S3,1,cin,210010.3406,65,2,2.67569351499969,NaN,NaN
conv5,PaperCrumpled0004_1_S,0,1,2000,8,1,85,129,110,S3,1,cin,210010.3406,66,1,2.55530253999996,NaN,NaN
PS,Scrapyard0033_1_S,0,1,2000,3,1,56,129,127,S3,1,cin,210010.3406,67,3,2.49736013499978,NaN,NaN
PS,Vegetables0024_1_S,1,3,2000,6,17,1,89,129,S3,1,cin,210010.3406,68,3,2.50878875499984,NaN,NaN
powerspec,FlowerBeds0044_1_S,0,2,2000,5,1,91,129,50,S3,1,cin,210010.3406,69,2,2.50287780999997,NaN,NaN
powerspec,FoodVarious0001_1_S,1,1,2000,3,2,1,105,129,S3,1,cin,210010.3406,70,1,2.29411339499984,NaN,NaN
conv5,Crackles0004_1_S,1,1,2000,4,1,33,129,35,S3,1,cin,210010.3406,71,2,2.62293478499987,NaN,NaN
PS,MetalFloorsBare0024_1_S,1,3,2000,5,1,77,129,7,S3,1,cin,210010.3406,72,3,2.43865315499988,NaN,NaN
powerspec,Carpet0047_1_S,0,2,2000,5,1,22,129,124,S3,1,cin,210010.3406,73,2,2.58880758999976,NaN,NaN
powerspec,Scrapyard0033_1_S,1,2,2000,1,109,1,126,129,S3,1,cin,210010.3406,74,2,2.41037663999987,NaN,NaN
powerspec,RooftilesCeramic0037_1_S,1,3,2000,3,39,1,29,129,S3,1,cin,210010.3406,75,3,2.73124667999991,NaN,NaN
conv5,FlowerBeds0044_1_S,1,1,2000,6,1,21,129,68,S3,1,cin,210010.3406,76,3,2.92855650999991,NaN,NaN
powerspec,GrassDead0131_1_S,1,2,2000,7,1,32,129,13,S3,1,cin,210010.3406,77,2,2.79649809999955,NaN,NaN
PS,Vegetables0024_1_S,1,1,2000,9,90,1,6,129,S3,1,cin,210010.3406,78,1,2.41135943500012,NaN,NaN
conv5,MetalFloorsBare0024_1_S,0,2,2000,7,1,28,129,120,S3,1,cin,210010.3406,79,2,2.89999582999963,NaN,NaN
conv5,Carpet0047_1_S,0,2,2000,6,1,8,129,66,S3,1,cin,210010.3406,80,2,2.37333555499981,NaN,NaN
PS,Vegetables0024_1_S,0,2,2000,1,1,36,129,55,S3,1,cin,210010.3406,81,2,1.83059831999981,NaN,NaN
conv5,PaperCrumpled0004_1_S,0,2,2000,1,1,1,129,100,S3,1,cin,210010.3406,82,2,1.82475572500016,NaN,NaN
powerspec,GrassDead0131_1_S,0,1,2000,4,1,114,129,122,S3,1,cin,210010.3406,83,2,2.48114656499956,NaN,NaN
conv5,MetalFloorsBare0024_1_S,0,3,2000,8,15,1,95,129,S3,1,cin,210010.3406,84,3,2.75995997499967,NaN,NaN
powerspec,PaperCrumpled0004_1_S,0,3,2000,6,98,1,102,129,S3,1,cin,210010.3406,85,2,2.69002056999989,NaN,NaN
powerspec,GrassDead0131_1_S,0,3,2000,6,28,1,121,129,S3,1,cin,210010.3406,86,2,2.66154146500003,NaN,NaN
conv5,RooftilesCeramic0037_1_S,0,3,2000,5,1,93,129,119,S3,1,cin,210010.3406,87,3,2.4904745849999,NaN,NaN
powerspec,PaperCrumpled0004_1_S,0,3,2000,10,48,1,68,129,S3,1,cin,210010.3406,88,2,2.5192453349996,NaN,NaN
powerspec,Gravel0097_1_S,1,1,2000,1,105,1,62,129,S3,1,cin,210010.3406,89,2,2.57074392000004,NaN,NaN
PS,RooftilesCeramic0037_1_S,0,2,2000,5,1,41,129,106,S3,1,cin,210010.3406,90,2,2.55266248999988,NaN,NaN
PS,BrickRound0043_1_S,0,1,2000,10,1,46,129,53,S3,1,cin,210010.3406,91,1,2.48287700999981,NaN,NaN
conv5,FlowerBeds0044_1_S,1,3,2000,7,1,59,129,46,S3,1,cin,210010.3406,92,3,2.57569902000023,NaN,NaN
conv5,RooftilesCeramic0037_1_S,0,3,2000,1,1,91,129,48,S3,1,cin,210010.3406,93,3,2.50777962499978,NaN,NaN
conv5,Vegetables0024_1_S,1,3,2000,4,79,1,56,129,S3,1,cin,210010.3406,94,1,2.83942374499975,NaN,NaN
PS,MetalFloorsBare0024_1_S,0,3,2000,5,1,117,129,7,S3,1,cin,210010.3406,95,3,2.41843663999953,NaN,NaN
PS,RooftilesCeramic0037_1_S,0,1,2000,8,70,1,59,129,S3,1,cin,210010.3406,96,1,2.48114509000015,NaN,NaN
conv5,GrassDead0131_1_S,0,3,2000,1,1,39,129,98,S3,1,cin,210010.3406,97,2,2.63412959000016,NaN,NaN
powerspec,Scrapyard0033_1_S,0,2,2000,6,120,1,5,129,S3,1,cin,210010.3406,98,2,2.68184482999959,NaN,NaN
conv5,Carpet0047_1_S,0,2,2000,10,1,123,129,10,S3,1,cin,210010.3406,99,1,2.67426519499986,NaN,NaN
PS,GrassDead0131_1_S,1,3,2000,10,114,1,94,129,S3,1,cin,210010.3406,100,3,2.60108882999975,NaN,NaN
PS,Vegetables0024_1_S,1,2,2000,10,1,32,129,108,S3,1,cin,210010.3406,101,2,2.4945624549996,NaN,NaN
PS,PaperCrumpled0004_1_S,1,2,2000,4,1,91,129,124,S3,1,cin,210010.3406,102,2,2.46264980499973,NaN,NaN
PS,Scrapyard0033_1_S,0,1,2000,10,1,104,129,63,S3,1,cin,210010.3406,103,1,2.62142627499952,NaN,NaN
conv5,RooftilesCeramic0037_1_S,1,2,2000,6,43,1,51,129,S3,1,cin,210010.3406,104,2,2.58791606499972,NaN,NaN
powerspec,MetalFloorsBare0024_1_S,1,3,2000,3,107,1,18,129,S3,1,cin,210010.3406,105,3,2.91213191999987,NaN,NaN
conv5,Vegetables0024_1_S,1,1,2000,10,1,3,129,54,S3,1,cin,210010.3406,106,1,2.81704010499971,NaN,NaN
PS,FoodVarious0001_1_S,1,1,2000,4,114,1,118,129,S3,1,cin,210010.3406,107,1,2.70720591500003,NaN,NaN
conv5,Carpet0047_1_S,0,3,2000,6,62,1,121,129,S3,1,cin,210010.3406,108,2,2.73408863999975,NaN,NaN
conv5,BrickRound0043_1_S,0,2,2000,1,105,1,24,129,S3,1,cin,210010.3406,109,1,2.94962825499988,NaN,NaN
conv5,GrassDead0131_1_S,1,1,2000,7,1,66,129,44,S3,1,cin,210010.3406,110,1,3.01097944499998,NaN,NaN
powerspec,FlowerBeds0044_1_S,1,3,2000,7,50,1,64,129,S3,1,cin,210010.3406,111,1,0,NaN,NaN
conv5,Carpet0047_1_S,0,1,2000,1,58,1,47,129,S3,1,cin,210010.3406,112,3,2.66248208999968,NaN,NaN
PS,PaperCrumpled0004_1_S,1,1,2000,9,45,1,71,129,S3,1,cin,210010.3406,113,2,2.22744146500008,NaN,NaN
PS,FlowerBeds0044_1_S,0,2,2000,3,1,120,129,21,S3,1,cin,210010.3406,114,2,2.37821120499984,NaN,NaN
PS,RooftilesCeramic0037_1_S,1,3,2000,7,66,1,118,129,S3,1,cin,210010.3406,115,3,2.68147879499975,NaN,NaN
PS,PaperCrumpled0004_1_S,1,3,2000,1,1,63,129,111,S3,1,cin,210010.3406,116,1,2.41215161499986,NaN,NaN
conv5,FlowerBeds0044_1_S,0,2,2000,3,18,1,117,129,S3,1,cin,210010.3406,117,1,2.63517224999987,NaN,NaN
conv5,Scrapyard0033_1_S,1,3,2000,2,30,1,71,129,S3,1,cin,210010.3406,118,3,2.65125386999989,NaN,NaN
PS,Gravel0097_1_S,0,2,2000,7,1,114,129,17,S3,1,cin,210010.3406,119,3,2.64968046999957,NaN,NaN
PS,PaperCrumpled0004_1_S,0,2,2000,2,1,59,129,80,S3,1,cin,210010.3406,120,2,2.57103029999962,NaN,NaN
PS,GrassDead0131_1_S,0,1,2000,2,1,61,129,118,S3,1,cin,210010.3406,121,3,2.40521388499974,NaN,NaN
PS,Carpet0047_1_S,1,1,2000,10,1,64,129,44,S3,1,cin,210010.3406,122,2,2.48950517999992,NaN,NaN
conv5,Crackles0004_1_S,0,3,2000,3,1,81,129,64,S3,1,cin,210010.3406,123,2,2.43983621999951,NaN,NaN
powerspec,MetalFloorsBare0024_1_S,1,1,2000,7,106,1,121,129,S3,1,cin,210010.3406,124,1,2.68828584999983,NaN,NaN
conv5,Vegetables0024_1_S,1,3,2000,8,55,1,128,129,S3,1,cin,210010.3406,125,3,2.68067502999975,NaN,NaN
powerspec,Carpet0047_1_S,0,2,2000,6,52,1,48,129,S3,1,cin,210010.3406,126,1,2.61402282499967,NaN,NaN
powerspec,PaperCrumpled0004_1_S,0,2,2000,1,1,84,129,52,S3,1,cin,210010.3406,127,2,2.3771689299997,NaN,NaN
powerspec,Gravel0097_1_S,1,2,2000,9,39,1,67,129,S3,1,cin,210010.3406,128,2,2.27293394499975,NaN,NaN
powerspec,RooftilesCeramic0037_1_S,0,1,2000,3,55,1,17,129,S3,1,cin,210010.3406,129,2,2.45305475499981,NaN,NaN
PS,GrassDead0131_1_S,0,2,2000,4,53,1,9,129,S3,1,cin,210010.3406,130,2,2.68583347499998,NaN,NaN
PS,Scrapyard0033_1_S,0,3,2000,10,4,1,36,129,S3,1,cin,210010.3406,131,3,2.40367969499994,NaN,NaN
conv5,PaperCrumpled0004_1_S,0,2,2000,6,1,4,129,3,S3,1,cin,210010.3406,132,2,2.04545761000008,NaN,NaN
PS,Vegetables0024_1_S,1,1,2000,7,1,102,129,20,S3,1,cin,210010.3406,133,1,1.89889304499957,NaN,NaN
conv5,Carpet0047_1_S,0,1,2000,7,1,90,129,88,S3,1,cin,210010.3406,134,2,2.4528969349999,NaN,NaN
PS,RooftilesCeramic0037_1_S,0,3,2000,8,18,1,122,129,S3,1,cin,210010.3406,135,1,2.62579369500008,NaN,NaN
conv5,FoodVarious0001_1_S,0,2,2000,8,1,57,129,58,S3,1,cin,210010.3406,136,2,2.381935505,NaN,NaN
conv5,Crackles0004_1_S,0,2,2000,9,26,1,77,129,S3,1,cin,210010.3406,137,1,2.60024043500016,NaN,NaN
conv5,GrassDead0131_1_S,0,1,2000,10,59,1,80,129,S3,1,cin,210010.3406,138,2,2.35046718500007,NaN,NaN
conv5,PaperCrumpled0004_1_S,1,2,2000,7,1,26,129,118,S3,1,cin,210010.3406,139,2,2.36606838999978,NaN,NaN
PS,BrickRound0043_1_S,0,3,2000,8,41,1,50,129,S3,1,cin,210010.3406,140,3,2.25853329999973,NaN,NaN
powerspec,FoodVarious0001_1_S,0,1,2000,7,3,1,59,129,S3,1,cin,210010.3406,141,1,2.43927541499988,NaN,NaN
conv5,Gravel0097_1_S,1,2,2000,9,81,1,97,129,S3,1,cin,210010.3406,142,2,2.59468598999956,NaN,NaN
conv5,Vegetables0024_1_S,1,3,2000,1,40,1,101,129,S3,1,cin,210010.3406,143,2,2.83405730499953,NaN,NaN
conv5,GrassDead0131_1_S,0,1,2000,9,60,1,118,129,S3,1,cin,210010.3406,144,2,2.47560169499957,NaN,NaN
conv5,FoodVarious0001_1_S,1,1,2000,8,98,1,70,129,S3,1,cin,210010.3406,145,1,2.25742751999996,NaN,NaN
conv5,FlowerBeds0044_1_S,1,2,2000,1,108,1,61,129,S3,1,cin,210010.3406,146,3,2.41569556500008,NaN,NaN
conv5,Carpet0047_1_S,0,3,2000,1,25,1,55,129,S3,1,cin,210010.3406,147,1,2.54306704499959,NaN,NaN
conv5,BrickRound0043_1_S,1,3,2000,4,1,15,129,85,S3,1,cin,210010.3406,148,1,2.62336373000016,NaN,NaN
PS,FoodVarious0001_1_S,0,1,2000,2,1,70,129,112,S3,1,cin,210010.3406,149,1,2.7185182799999,NaN,NaN
powerspec,Crackles0004_1_S,0,2,2000,5,22,1,34,129,S3,1,cin,210010.3406,150,1,2.66100723,NaN,NaN
conv5,PaperCrumpled0004_1_S,0,2,2000,10,1,9,129,127,S3,1,cin,210010.3406,151,2,2.56275187499978,NaN,NaN
powerspec,GrassDead0131_1_S,1,2,2000,6,44,1,32,129,S3,1,cin,210010.3406,152,2,2.8191916349997,NaN,NaN
PS,Crackles0004_1_S,1,1,2000,1,1,68,129,105,S3,1,cin,210010.3406,153,1,2.52882539499979,NaN,NaN
PS,FoodVarious0001_1_S,0,2,2000,8,34,1,115,129,S3,1,cin,210010.3406,154,2,2.43585575499992,NaN,NaN
conv5,Gravel0097_1_S,1,1,2000,9,13,1,80,129,S3,1,cin,210010.3406,155,3,2.58827079499952,NaN,NaN
PS,FlowerBeds0044_1_S,0,2,2000,10,1,3,129,125,S3,1,cin,210010.3406,156,2,2.55843635999963,NaN,NaN
powerspec,BrickRound0043_1_S,1,3,2000,9,1,75,129,35,S3,1,cin,210010.3406,157,2,2.75340329499977,NaN,NaN
conv5,Carpet0047_1_S,1,2,2000,1,1,51,129,88,S3,1,cin,210010.3406,158,2,2.55604047499992,NaN,NaN
powerspec,MetalFloorsBare0024_1_S,1,2,2000,6,93,1,112,129,S3,1,cin,210010.3406,159,3,2.74441283999977,NaN,NaN
conv5,Gravel0097_1_S,0,2,2000,9,1,53,129,5,S3,1,cin,210010.3406,160,2,2.52671526499989,NaN,NaN
PS,Crackles0004_1_S,0,1,2000,5,92,1,87,129,S3,1,cin,210010.3406,161,1,2.91334294499984,NaN,NaN
conv5,FoodVarious0001_1_S,1,3,2000,9,1,84,129,25,S3,1,cin,210010.3406,162,3,2.78386867499967,NaN,NaN
PS,Vegetables0024_1_S,1,3,2000,3,35,1,33,129,S3,1,cin,210010.3406,163,na,NaN,NaN,NaN
PS,Gravel0097_1_S,1,3,2000,5,1,36,129,52,S3,1,cin,210010.3406,164,3,2.61374520999971,NaN,NaN
powerspec,FlowerBeds0044_1_S,1,1,2000,7,16,1,118,129,S3,1,cin,210010.3406,165,2,1.94538624499955,NaN,NaN
powerspec,Crackles0004_1_S,1,1,2000,2,1,6,129,69,S3,1,cin,210010.3406,166,3,2.54117818999975,NaN,NaN
conv5,BrickRound0043_1_S,1,2,2000,6,1,120,129,95,S3,1,cin,210010.3406,167,3,2.62231578499996,NaN,NaN
PS,Carpet0047_1_S,1,2,2000,1,114,1,43,129,S3,1,cin,210010.3406,168,2,2.38985522499979,NaN,NaN
conv5,Scrapyard0033_1_S,0,3,2000,7,1,9,129,87,S3,1,cin,210010.3406,169,3,2.85415510999974,NaN,NaN
powerspec,BrickRound0043_1_S,1,3,2000,1,66,1,72,129,S3,1,cin,210010.3406,170,2,2.36098347499956,NaN,NaN
conv5,Vegetables0024_1_S,0,1,2000,10,1,62,129,37,S3,1,cin,210010.3406,171,2,2.81362608499967,NaN,NaN
conv5,PaperCrumpled0004_1_S,1,2,2000,5,112,1,73,129,S3,1,cin,210010.3406,172,2,2.27060677500003,NaN,NaN
PS,RooftilesCeramic0037_1_S,1,3,2000,5,81,1,109,129,S3,1,cin,210010.3406,173,3,2.43618936999974,NaN,NaN
PS,Scrapyard0033_1_S,0,1,2000,3,91,1,114,129,S3,1,cin,210010.3406,174,1,2.31819551999979,NaN,NaN
powerspec,Crackles0004_1_S,0,1,2000,2,1,58,129,63,S3,1,cin,210010.3406,175,2,2.29036247999966,NaN,NaN
PS,GrassDead0131_1_S,1,2,2000,3,1,86,129,61,S3,1,cin,210010.3406,176,2,2.40261070999986,NaN,NaN
powerspec,FoodVarious0001_1_S,0,3,2000,2,5,1,42,129,S3,1,cin,210010.3406,177,3,2.22354524999946,NaN,NaN
conv5,Crackles0004_1_S,1,2,2000,3,123,1,112,129,S3,1,cin,210010.3406,178,3,2.53776897999978,NaN,NaN
conv5,BrickRound0043_1_S,0,1,2000,6,1,31,129,63,S3,1,cin,210010.3406,179,1,2.42279252499975,NaN,NaN
PS,MetalFloorsBare0024_1_S,0,1,2000,2,1,113,129,7,S3,1,cin,210010.3406,180,1,2.23914745999991,NaN,NaN
PS,Scrapyard0033_1_S,0,3,2000,9,85,1,11,129,S3,1,cin,210010.3406,181,3,2.22786105999967,NaN,NaN
powerspec,FlowerBeds0044_1_S,1,2,2000,7,104,1,66,129,S3,1,cin,210010.3406,182,1,2.22475632499982,NaN,NaN
conv5,BrickRound0043_1_S,1,1,2000,9,1,120,129,68,S3,1,cin,210010.3406,183,3,2.41115352499992,NaN,NaN
conv5,Vegetables0024_1_S,0,3,2000,9,58,1,116,129,S3,1,cin,210010.3406,184,1,2.20675532999985,NaN,NaN
powerspec,FoodVarious0001_1_S,1,3,2000,8,1,78,129,86,S3,1,cin,210010.3406,185,3,2.22980487499945,NaN,NaN
powerspec,Carpet0047_1_S,1,2,2000,8,110,1,34,129,S3,1,cin,210010.3406,186,2,2.52166616499971,NaN,NaN
PS,BrickRound0043_1_S,1,1,2000,6,11,1,25,129,S3,1,cin,210010.3406,187,1,2.44870754999965,NaN,NaN
powerspec,Gravel0097_1_S,1,3,2000,4,127,1,6,129,S3,1,cin,210010.3406,188,2,2.61077338499945,NaN,NaN
powerspec,FoodVarious0001_1_S,1,2,2000,8,40,1,103,129,S3,1,cin,210010.3406,189,2,2.54123473999971,NaN,NaN
conv5,GrassDead0131_1_S,0,3,2000,3,51,1,30,129,S3,1,cin,210010.3406,190,2,2.61084355000003,NaN,NaN
powerspec,PaperCrumpled0004_1_S,0,2,2000,8,92,1,32,129,S3,1,cin,210010.3406,191,2,2.44957466999995,NaN,NaN
powerspec,Scrapyard0033_1_S,0,1,2000,7,1,51,129,17,S3,1,cin,210010.3406,192,2,2.51430297500019,NaN,NaN
powerspec,Carpet0047_1_S,0,3,2000,4,62,1,45,129,S3,1,cin,210010.3406,193,2,2.46111777499982,NaN,NaN
PS,RooftilesCeramic0037_1_S,1,2,2000,2,117,1,69,129,S3,1,cin,210010.3406,194,2,2.48840871499942,NaN,NaN
powerspec,Vegetables0024_1_S,0,3,2000,1,54,1,110,129,S3,1,cin,210010.3406,195,2,2.42636511000001,NaN,NaN
PS,MetalFloorsBare0024_1_S,0,1,2000,1,1,33,129,90,S3,1,cin,210010.3406,196,1,2.27246499999956,NaN,NaN
powerspec,GrassDead0131_1_S,0,2,2000,4,120,1,5,129,S3,1,cin,210010.3406,197,2,2.35313421499995,NaN,NaN
powerspec,Gravel0097_1_S,0,2,2000,6,1,1,129,120,S3,1,cin,210010.3406,198,2,2.77671423499987,NaN,NaN
powerspec,BrickRound0043_1_S,0,2,2000,6,1,77,129,1,S3,1,cin,210010.3406,199,2,2.57845040999973,NaN,NaN
powerspec,Crackles0004_1_S,1,2,2000,2,1,126,129,50,S3,1,cin,210010.3406,200,3,2.45411073000014,NaN,NaN
powerspec,Carpet0047_1_S,1,1,2000,7,122,1,15,129,S3,1,cin,210010.3406,201,2,2.67876953999939,NaN,NaN
conv5,Scrapyard0033_1_S,0,2,2000,7,1,69,129,42,S3,1,cin,210010.3406,202,2,2.71038982499977,NaN,NaN
